ethnicity,name,bam,bai
BEB,HG03925,/vol1/ftp/phase3/data/HG03925/exome_alignment/HG03925.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam,/vol1/ftp/phase3/data/HG03925/exome_alignment/HG03925.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam.bai
CLM,HG01366,/vol1/ftp/phase3/data/HG01366/exome_alignment/HG01366.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01366/exome_alignment/HG01366.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
IBS,HG01515,/vol1/ftp/phase3/data/HG01515/exome_alignment/HG01515.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG01515/exome_alignment/HG01515.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
KHV,HG01844,/vol1/ftp/phase3/data/HG01844/exome_alignment/HG01844.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam,/vol1/ftp/phase3/data/HG01844/exome_alignment/HG01844.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam.bai
CEU,NA11995,/vol1/ftp/phase3/data/NA11995/exome_alignment/NA11995.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam,/vol1/ftp/phase3/data/NA11995/exome_alignment/NA11995.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam.bai
CEU,NA12546,/vol1/ftp/phase3/data/NA12546/exome_alignment/NA12546.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam,/vol1/ftp/phase3/data/NA12546/exome_alignment/NA12546.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam.bai
CLM,HG01437,/vol1/ftp/phase3/data/HG01437/exome_alignment/HG01437.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01437/exome_alignment/HG01437.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
FIN,HG00371,/vol1/ftp/phase3/data/HG00371/exome_alignment/HG00371.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam,/vol1/ftp/phase3/data/HG00371/exome_alignment/HG00371.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam.bai
GIH,NA21088,/vol1/ftp/phase3/data/NA21088/exome_alignment/NA21088.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA21088/exome_alignment/NA21088.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
GBR,HG00238,/vol1/ftp/phase3/data/HG00238/exome_alignment/HG00238.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam,/vol1/ftp/phase3/data/HG00238/exome_alignment/HG00238.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam.bai
ESN,HG03117,/vol1/ftp/phase3/data/HG03117/exome_alignment/HG03117.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03117/exome_alignment/HG03117.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
KHV,HG01848,/vol1/ftp/phase3/data/HG01848/exome_alignment/HG01848.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam,/vol1/ftp/phase3/data/HG01848/exome_alignment/HG01848.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam.bai
GWD,HG02891,/vol1/ftp/phase3/data/HG02891/exome_alignment/HG02891.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02891/exome_alignment/HG02891.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
CHB,NA18544,/vol1/ftp/phase3/data/NA18544/exome_alignment/NA18544.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam,/vol1/ftp/phase3/data/NA18544/exome_alignment/NA18544.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam.bai
JPT,NA19086,/vol1/ftp/phase3/data/NA19086/exome_alignment/NA19086.mapped.ILLUMINA.bwa.JPT.exome.20130422.bam,/vol1/ftp/phase3/data/NA19086/exome_alignment/NA19086.mapped.ILLUMINA.bwa.JPT.exome.20130422.bam.bai
CLM,HG01341,/vol1/ftp/phase3/data/HG01341/exome_alignment/HG01341.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01341/exome_alignment/HG01341.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
CEU,NA11933,/vol1/ftp/phase3/data/NA11933/exome_alignment/NA11933.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam,/vol1/ftp/phase3/data/NA11933/exome_alignment/NA11933.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam.bai
JPT,NA18957,/vol1/ftp/phase3/data/NA18957/exome_alignment/NA18957.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam,/vol1/ftp/phase3/data/NA18957/exome_alignment/NA18957.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam.bai
CLM,HG01488,/vol1/ftp/phase3/data/HG01488/exome_alignment/HG01488.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01488/exome_alignment/HG01488.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
KHV,HG02026,/vol1/ftp/phase3/data/HG02026/exome_alignment/HG02026.mapped.ILLUMINA.bwa.KHV.exome.20130422.bam,/vol1/ftp/phase3/data/HG02026/exome_alignment/HG02026.mapped.ILLUMINA.bwa.KHV.exome.20130422.bam.bai
KHV,HG02032,/vol1/ftp/phase3/data/HG02032/exome_alignment/HG02032.mapped.ILLUMINA.bwa.KHV.exome.20121211.bam,/vol1/ftp/phase3/data/HG02032/exome_alignment/HG02032.mapped.ILLUMINA.bwa.KHV.exome.20121211.bam.bai
MXL,NA19678,/vol1/ftp/phase3/data/NA19678/exome_alignment/NA19678.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam,/vol1/ftp/phase3/data/NA19678/exome_alignment/NA19678.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam.bai
JPT,NA19076,/vol1/ftp/phase3/data/NA19076/exome_alignment/NA19076.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam,/vol1/ftp/phase3/data/NA19076/exome_alignment/NA19076.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam.bai
PUR,HG01241,/vol1/ftp/phase3/data/HG01241/exome_alignment/HG01241.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG01241/exome_alignment/HG01241.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
PEL,HG02278,/vol1/ftp/phase3/data/HG02278/exome_alignment/HG02278.mapped.ILLUMINA.bwa.PEL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02278/exome_alignment/HG02278.mapped.ILLUMINA.bwa.PEL.exome.20130415.bam.bai
ACB,HG02325,/vol1/ftp/phase3/data/HG02325/exome_alignment/HG02325.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam,/vol1/ftp/phase3/data/HG02325/exome_alignment/HG02325.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam.bai
ITU,HG03862,/vol1/ftp/phase3/data/HG03862/exome_alignment/HG03862.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03862/exome_alignment/HG03862.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
YRI,NA18915,/vol1/ftp/phase3/data/NA18915/exome_alignment/NA18915.mapped.ILLUMINA.bwa.YRI.exome.20130415.bam,/vol1/ftp/phase3/data/NA18915/exome_alignment/NA18915.mapped.ILLUMINA.bwa.YRI.exome.20130415.bam.bai
ESN,HG03352,/vol1/ftp/phase3/data/HG03352/exome_alignment/HG03352.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03352/exome_alignment/HG03352.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
STU,HG03757,/vol1/ftp/phase3/data/HG03757/exome_alignment/HG03757.mapped.ILLUMINA.bwa.STU.exome.20130422.bam,/vol1/ftp/phase3/data/HG03757/exome_alignment/HG03757.mapped.ILLUMINA.bwa.STU.exome.20130422.bam.bai
GBR,HG00120,/vol1/ftp/phase3/data/HG00120/exome_alignment/HG00120.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam,/vol1/ftp/phase3/data/HG00120/exome_alignment/HG00120.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam.bai
CEU,NA12763,/vol1/ftp/phase3/data/NA12763/exome_alignment/NA12763.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam,/vol1/ftp/phase3/data/NA12763/exome_alignment/NA12763.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam.bai
ESN,HG02947,/vol1/ftp/phase3/data/HG02947/exome_alignment/HG02947.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG02947/exome_alignment/HG02947.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
ASW,NA20412,/vol1/ftp/phase3/data/NA20412/exome_alignment/NA20412.mapped.ILLUMINA.bwa.ASW.exome.20130415.bam,/vol1/ftp/phase3/data/NA20412/exome_alignment/NA20412.mapped.ILLUMINA.bwa.ASW.exome.20130415.bam.bai
STU,HG04227,/vol1/ftp/phase3/data/HG04227/exome_alignment/HG04227.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04227/exome_alignment/HG04227.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
JPT,NA19012,/vol1/ftp/phase3/data/NA19012/exome_alignment/NA19012.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam,/vol1/ftp/phase3/data/NA19012/exome_alignment/NA19012.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam.bai
MSL,HG03073,/vol1/ftp/phase3/data/HG03073/exome_alignment/HG03073.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03073/exome_alignment/HG03073.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
BEB,HG03611,/vol1/ftp/phase3/data/HG03611/exome_alignment/HG03611.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam,/vol1/ftp/phase3/data/HG03611/exome_alignment/HG03611.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam.bai
PUR,HG01242,/vol1/ftp/phase3/data/HG01242/exome_alignment/HG01242.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG01242/exome_alignment/HG01242.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
ESN,HG02971,/vol1/ftp/phase3/data/HG02971/exome_alignment/HG02971.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG02971/exome_alignment/HG02971.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
ACB,HG02281,/vol1/ftp/phase3/data/HG02281/exome_alignment/HG02281.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam,/vol1/ftp/phase3/data/HG02281/exome_alignment/HG02281.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam.bai
CHB,NA18643,/vol1/ftp/phase3/data/NA18643/exome_alignment/NA18643.mapped.ILLUMINA.bwa.CHB.exome.20130415.bam,/vol1/ftp/phase3/data/NA18643/exome_alignment/NA18643.mapped.ILLUMINA.bwa.CHB.exome.20130415.bam.bai
STU,HG03848,/vol1/ftp/phase3/data/HG03848/exome_alignment/HG03848.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03848/exome_alignment/HG03848.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
MSL,HG03557,/vol1/ftp/phase3/data/HG03557/exome_alignment/HG03557.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03557/exome_alignment/HG03557.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
GBR,HG00138,/vol1/ftp/phase3/data/HG00138/exome_alignment/HG00138.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam,/vol1/ftp/phase3/data/HG00138/exome_alignment/HG00138.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam.bai
FIN,HG00311,/vol1/ftp/phase3/data/HG00311/exome_alignment/HG00311.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00311/exome_alignment/HG00311.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
BEB,HG03598,/vol1/ftp/phase3/data/HG03598/exome_alignment/HG03598.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam,/vol1/ftp/phase3/data/HG03598/exome_alignment/HG03598.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam.bai
ASW,NA19707,/vol1/ftp/phase3/data/NA19707/exome_alignment/NA19707.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA19707/exome_alignment/NA19707.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
ESN,HG03166,/vol1/ftp/phase3/data/HG03166/exome_alignment/HG03166.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03166/exome_alignment/HG03166.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
FIN,HG00345,/vol1/ftp/phase3/data/HG00345/exome_alignment/HG00345.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam,/vol1/ftp/phase3/data/HG00345/exome_alignment/HG00345.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam.bai
PUR,HG01162,/vol1/ftp/phase3/data/HG01162/exome_alignment/HG01162.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam,/vol1/ftp/phase3/data/HG01162/exome_alignment/HG01162.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam.bai
PEL,HG02003,/vol1/ftp/phase3/data/HG02003/exome_alignment/HG02003.mapped.ILLUMINA.bwa.PEL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02003/exome_alignment/HG02003.mapped.ILLUMINA.bwa.PEL.exome.20130415.bam.bai
MSL,HG03451,/vol1/ftp/phase3/data/HG03451/exome_alignment/HG03451.mapped.ILLUMINA.bwa.MSL.exome.20121211.bam,/vol1/ftp/phase3/data/HG03451/exome_alignment/HG03451.mapped.ILLUMINA.bwa.MSL.exome.20121211.bam.bai
PUR,HG01094,/vol1/ftp/phase3/data/HG01094/exome_alignment/HG01094.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG01094/exome_alignment/HG01094.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
MXL,NA19729,/vol1/ftp/phase3/data/NA19729/exome_alignment/NA19729.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam,/vol1/ftp/phase3/data/NA19729/exome_alignment/NA19729.mapped.ILLUMINA.bwa.MXL.exome.20120522.bam.bai
PUR,HG00638,/vol1/ftp/phase3/data/HG00638/exome_alignment/HG00638.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG00638/exome_alignment/HG00638.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
KHV,HG02078,/vol1/ftp/phase3/data/HG02078/exome_alignment/HG02078.mapped.ILLUMINA.bwa.KHV.exome.20130415.bam,/vol1/ftp/phase3/data/HG02078/exome_alignment/HG02078.mapped.ILLUMINA.bwa.KHV.exome.20130415.bam.bai
PUR,HG01080,/vol1/ftp/phase3/data/HG01080/exome_alignment/HG01080.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG01080/exome_alignment/HG01080.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
CLM,HG01250,/vol1/ftp/phase3/data/HG01250/exome_alignment/HG01250.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01250/exome_alignment/HG01250.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
IBS,HG01678,/vol1/ftp/phase3/data/HG01678/exome_alignment/HG01678.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG01678/exome_alignment/HG01678.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
GBR,HG01790,/vol1/ftp/phase3/data/HG01790/exome_alignment/HG01790.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam,/vol1/ftp/phase3/data/HG01790/exome_alignment/HG01790.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam.bai
ITU,HG03770,/vol1/ftp/phase3/data/HG03770/exome_alignment/HG03770.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03770/exome_alignment/HG03770.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
PUR,HG01054,/vol1/ftp/phase3/data/HG01054/exome_alignment/HG01054.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG01054/exome_alignment/HG01054.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
IBS,HG01510,/vol1/ftp/phase3/data/HG01510/exome_alignment/HG01510.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG01510/exome_alignment/HG01510.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
PEL,HG01942,/vol1/ftp/phase3/data/HG01942/exome_alignment/HG01942.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam,/vol1/ftp/phase3/data/HG01942/exome_alignment/HG01942.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam.bai
GWD,HG03028,/vol1/ftp/phase3/data/HG03028/exome_alignment/HG03028.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG03028/exome_alignment/HG03028.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
KHV,HG01863,/vol1/ftp/phase3/data/HG01863/exome_alignment/HG01863.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam,/vol1/ftp/phase3/data/HG01863/exome_alignment/HG01863.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam.bai
ITU,HG04025,/vol1/ftp/phase3/data/HG04025/exome_alignment/HG04025.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04025/exome_alignment/HG04025.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
GWD,HG02642,/vol1/ftp/phase3/data/HG02642/exome_alignment/HG02642.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02642/exome_alignment/HG02642.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
JPT,NA18963,/vol1/ftp/phase3/data/NA18963/exome_alignment/NA18963.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam,/vol1/ftp/phase3/data/NA18963/exome_alignment/NA18963.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam.bai
CDX,HG02373,/vol1/ftp/phase3/data/HG02373/exome_alignment/HG02373.mapped.ILLUMINA.bwa.CDX.exome.20120522.bam,/vol1/ftp/phase3/data/HG02373/exome_alignment/HG02373.mapped.ILLUMINA.bwa.CDX.exome.20120522.bam.bai
KHV,HG02521,/vol1/ftp/phase3/data/HG02521/exome_alignment/HG02521.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam,/vol1/ftp/phase3/data/HG02521/exome_alignment/HG02521.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam.bai
BEB,HG03817,/vol1/ftp/phase3/data/HG03817/exome_alignment/HG03817.mapped.ILLUMINA.bwa.BEB.exome.20130422.bam,/vol1/ftp/phase3/data/HG03817/exome_alignment/HG03817.mapped.ILLUMINA.bwa.BEB.exome.20130422.bam.bai
BEB,HG03594,/vol1/ftp/phase3/data/HG03594/exome_alignment/HG03594.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam,/vol1/ftp/phase3/data/HG03594/exome_alignment/HG03594.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam.bai
GIH,NA20886,/vol1/ftp/phase3/data/NA20886/exome_alignment/NA20886.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA20886/exome_alignment/NA20886.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
YRI,NA18517,/vol1/ftp/phase3/data/NA18517/exome_alignment/NA18517.mapped.ILLUMINA.bwa.YRI.exome.20121211.bam,/vol1/ftp/phase3/data/NA18517/exome_alignment/NA18517.mapped.ILLUMINA.bwa.YRI.exome.20121211.bam.bai
PEL,HG01948,/vol1/ftp/phase3/data/HG01948/exome_alignment/HG01948.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam,/vol1/ftp/phase3/data/HG01948/exome_alignment/HG01948.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam.bai
FIN,HG00342,/vol1/ftp/phase3/data/HG00342/exome_alignment/HG00342.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00342/exome_alignment/HG00342.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
STU,HG03697,/vol1/ftp/phase3/data/HG03697/exome_alignment/HG03697.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03697/exome_alignment/HG03697.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
YRI,NA19207,/vol1/ftp/phase3/data/NA19207/exome_alignment/NA19207.mapped.ILLUMINA.bwa.YRI.exome.20121211.bam,/vol1/ftp/phase3/data/NA19207/exome_alignment/NA19207.mapped.ILLUMINA.bwa.YRI.exome.20121211.bam.bai
ITU,HG04062,/vol1/ftp/phase3/data/HG04062/exome_alignment/HG04062.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04062/exome_alignment/HG04062.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
ACB,HG02511,/vol1/ftp/phase3/data/HG02511/exome_alignment/HG02511.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam,/vol1/ftp/phase3/data/HG02511/exome_alignment/HG02511.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam.bai
CEU,NA12286,/vol1/ftp/phase3/data/NA12286/exome_alignment/NA12286.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam,/vol1/ftp/phase3/data/NA12286/exome_alignment/NA12286.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam.bai
GWD,HG02589,/vol1/ftp/phase3/data/HG02589/exome_alignment/HG02589.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02589/exome_alignment/HG02589.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
GBR,HG00117,/vol1/ftp/phase3/data/HG00117/exome_alignment/HG00117.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam,/vol1/ftp/phase3/data/HG00117/exome_alignment/HG00117.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam.bai
GIH,NA20887,/vol1/ftp/phase3/data/NA20887/exome_alignment/NA20887.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA20887/exome_alignment/NA20887.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
GBR,HG00099,/vol1/ftp/phase3/data/HG00099/exome_alignment/HG00099.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam,/vol1/ftp/phase3/data/HG00099/exome_alignment/HG00099.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam.bai
ACB,HG02339,/vol1/ftp/phase3/data/HG02339/exome_alignment/HG02339.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam,/vol1/ftp/phase3/data/HG02339/exome_alignment/HG02339.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam.bai
BEB,HG04159,/vol1/ftp/phase3/data/HG04159/exome_alignment/HG04159.mapped.ILLUMINA.bwa.BEB.exome.20130422.bam,/vol1/ftp/phase3/data/HG04159/exome_alignment/HG04159.mapped.ILLUMINA.bwa.BEB.exome.20130422.bam.bai
MSL,HG03446,/vol1/ftp/phase3/data/HG03446/exome_alignment/HG03446.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03446/exome_alignment/HG03446.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
FIN,HG00355,/vol1/ftp/phase3/data/HG00355/exome_alignment/HG00355.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam,/vol1/ftp/phase3/data/HG00355/exome_alignment/HG00355.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam.bai
CEU,NA12489,/vol1/ftp/phase3/data/NA12489/exome_alignment/NA12489.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam,/vol1/ftp/phase3/data/NA12489/exome_alignment/NA12489.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam.bai
CEU,NA12004,/vol1/ftp/phase3/data/NA12004/exome_alignment/NA12004.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam,/vol1/ftp/phase3/data/NA12004/exome_alignment/NA12004.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam.bai
ESN,HG03313,/vol1/ftp/phase3/data/HG03313/exome_alignment/HG03313.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03313/exome_alignment/HG03313.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
YRI,NA18868,/vol1/ftp/phase3/data/NA18868/exome_alignment/NA18868.mapped.ILLUMINA.bwa.YRI.exome.20120522.bam,/vol1/ftp/phase3/data/NA18868/exome_alignment/NA18868.mapped.ILLUMINA.bwa.YRI.exome.20120522.bam.bai
STU,HG03752,/vol1/ftp/phase3/data/HG03752/exome_alignment/HG03752.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03752/exome_alignment/HG03752.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
FIN,HG00176,/vol1/ftp/phase3/data/HG00176/exome_alignment/HG00176.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00176/exome_alignment/HG00176.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
GBR,HG00149,/vol1/ftp/phase3/data/HG00149/exome_alignment/HG00149.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam,/vol1/ftp/phase3/data/HG00149/exome_alignment/HG00149.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam.bai
ESN,HG03108,/vol1/ftp/phase3/data/HG03108/exome_alignment/HG03108.mapped.ILLUMINA.bwa.ESN.exome.20121211.bam,/vol1/ftp/phase3/data/HG03108/exome_alignment/HG03108.mapped.ILLUMINA.bwa.ESN.exome.20121211.bam.bai
CEU,NA11920,/vol1/ftp/phase3/data/NA11920/exome_alignment/NA11920.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam,/vol1/ftp/phase3/data/NA11920/exome_alignment/NA11920.mapped.ILLUMINA.bwa.CEU.exome.20121211.bam.bai
IBS,HG01606,/vol1/ftp/phase3/data/HG01606/exome_alignment/HG01606.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,/vol1/ftp/phase3/data/HG01606/exome_alignment/HG01606.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai
CLM,HG01131,/vol1/ftp/phase3/data/HG01131/exome_alignment/HG01131.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam,/vol1/ftp/phase3/data/HG01131/exome_alignment/HG01131.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam.bai
